playerID,nameFirst,nameLast,nameGiven
coopesc01,Scott,Cooper,Scott Kendrick
coopewa01,Walker,Cooper,William Walker
coopewi01,Wilbur,Cooper,Arley Wilbur
copelma01,Mays,Copeland,Mays
copelsc01,Scott,Copeland,Scott Reast
coppiro01,Rocky,Coppinger,John Thomas
coppohe01,Henry,Coppola,Henry Peter
coquitr01,Trace,Coquillette,Trace Robert
coraal01,Alex,Cora,Jose Alexander
corajo01,Joey,Cora,Jose Manuel
corbedo01,Doug,Corbett,Douglas Mitchell
corbege01,Gene,Corbett,Eugene Louis
corbejo01,Joe,Corbett,Joseph Aloysius
corbesh01,Sherman,Corbett,Sherman Stanley
corbiar01,Archie,Corbin,Archie Ray
corbicl01,Claude,Corbitt,Claude Elliott
corbipa01,Patrick,Corbin,Patrick Alan
corbira01,Ray,Corbin,Alton Ray
corcida01,Daniel,Corcino,Daniel
corcoar01,Art,Corcoran,Arthur Andrew
corcoja01,Jack,Corcoran,John H.
corcojo01,John,Corcoran,John James
corcola01,Larry,Corcoran,Lawrence J.
corcomi01,Mike,Corcoran,Michael J.
corcomi02,Mickey,Corcoran,Michael Joseph
corcoro01,Roy,Corcoran,Roy Elliot
corcoti01,Tim,Corcoran,Timothy Michael
corcoti02,Tim,Corcoran,Timothy Hugh
corcoto01,Tommy,Corcoran,Thomas William
cordech01,Chad,Cordero,Chad Patrick
cordefr01,Francisco,Cordero,Francisco Javier
cordewi01,Wil,Cordero,Wilfredo
cordier01,Erik,Cordier,Erik Michael
cordofr01,Francisco,Cordova,Francisco
cordoma01,Marty,Cordova,Martin Kevin
coreybr01,Bryan,Corey,Bryan Scott
coreyed01,Ed,Corey,Edward Norman
coreyfr01,Fred,Corey,Frederick Harrison
coreyma01,Mark,Corey,Mark Mundell
coreyma02,Mark,Corey,Mark Franklin
corgach01,Chuck,Corgan,Charles Howard
corharo01,Roy,Corhan,Roy George
corkhpo01,Pop,Corkhill,John Stewart
corkimi01,Mike,Corkins,Michael Patrick
cormila01,Lance,Cormier,Lance Robert
cormirh01,Rheal,Cormier,Rheal Paul
cornebr01,Brad,Cornett,Brad Byron
corneje01,Jeff,Cornell,Jeffrey Ray
cornejo01,John,Cornely,John Francis
cornema01,Mardie,Cornejo,Nieves Mardie
cornena01,Nate,Cornejo,Nathan John
cornere01,Reid,Cornelius,Jonathan Reid
cornute01,Terry,Cornutt,Terry Stanton
corpama01,Manny,Corpas,Manuel
corpoca01,Carlos,Corporan,Carlos Fernando
corrapa01,Pat,Corrales,Patrick
correca01,Carlos,Correa,Carlos Javier
correed01,Ed,Correa,Edwin Josue
correke01,Kevin,Correia,Kevin John
correro01,Rod,Correia,Ronald Douglas
correvi01,Vic,Correll,Victor Crosby
corrifr01,Frank,Corridon,Francis Joseph
corrijo01,John,Corriden,John Michael
corriph01,Phil,Coridan,Philip F.
corrire01,Red,Corriden,John Michael
corsiji01,Jim,Corsi,James Bernard
cortaje01,Jess,Cortazzo,John Francis
cortba01,Barry,Cort,Barry Lee
corteda01,David,Cortes,David Cardenas
corteda02,Dan,Cortes,Daniel Adam
cortefe01,Fernando,Cortez,Fernando
corwial01,Al,Corwin,Elmer Nathan
cosarja01,Jarred,Cosart,Jarred Lynn
coscajo01,Joe,Coscarart,Joseph Marvin
coscape01,Pete,Coscarart,Peter Joseph
coseyra01,Ray,Cosey,Donald Ray
cosgrmi01,Mike,Cosgrove,Michael John
cosmaji01,Jim,Cosman,James Henry
costami01,Mike,Costanzo,Michael A.
costash01,Shane,Costa,Shane Jeremy
costech01,Chris,Coste,Christopher Robert
costeda01,Dan,Costello,Daniel Francis
costejo01,John,Costello,John Reilly
costoti01,Tim,Costo,Timothy Roger
cotahu01,Humberto,Cota,Humberto Figueroa
cotehe01,Henry,Cote,Henry Joseph
cotepe01,Pete,Cote,Warren Peter
cothaca01,Caleb,Cotham,Caleb Kent
cotteda01,Dan,Cotter,Daniel Joseph
cottedi01,Dick,Cotter,Richard Raphael
cotteed01,Ed,Cotter,Edward Christopher
cotteho01,Hooks,Cotter,Harvey Louis
cotteto01,Tom,Cotter,Thomas Benedict
cottich01,Chuck,Cottier,Charles Keith
cottohe01,Henry,Cotto,Henry
cottojh01,Jharel,Cotton,Jharel Leandre
cottren01,Ensign,Cottrell,Ensign Stover
cottsne01,Neal,Cotts,Neal James
couchjo01,Johnny,Couch,John Daniel
couchmi01,Mike,Couchee,Michael Eugene
coughbi01,Bill,Coughlin,William Paul
coughde01,Dennis,Coughlin,Dennis H.
coughed01,Ed,Coughlin,Edward E.
coughma01,Marlan,Coughtry,James Marlan
coughro01,Roscoe,Coughlin,William Edward
couloda01,Daniel,Coulombe,Daniel Paul
coulsbo01,Bob,Coulson,Robert Jackson
coultch01,Chip,Coulter,Thomas Lee
coumbfr01,Fritz,Coumbe,Frederick Nicholas
counscr01,Craig,Counsell,Craig John
courtcl01,Clint,Courtney,Clinton Dawson
courter01,Ernie,Courtney,Edward Ernest
courtha01,Harry,Courtney,Henry Seymour
courtjo01,John,Courtright,John Charles
couside01,Dee,Cousineau,Edward Thomas
cousisc01,Scott,Cousins,Scott Michael
coutljo01,Jon,Coutlangus,Jonathan Thomas
covelha01,Harry,Coveleski,Harry Frank
covelst01,Stan,Coveleski,Stanley Anthony
covenja01,Jack,Coveney,John Patrick
covinch01,Chet,Covington,Chester Rogers
covinsa01,Sam,Covington,Clarence Calvert
covinte01,Tex,Covington,William Wilkes
covinwe01,Wes,Covington,John Wesley
cowanbi01,Billy,Cowan,Billy Rolland
cowarka01,Kaleb,Cowart,Kaleb Bryant
cowenal01,Al,Cowens,Alfred Edward
cowgico01,Collin,Cowgill,Collin Brannen
cowlejo01,Joe,Cowley,Joseph Alan
coxbi01,Bill,Cox,William Donald
coxbi02,Billy,Cox,William Richard
coxbo01,Bobby,Cox,Robert Joe
coxca01,Casey,Cox,Joseph Casey
coxda01,Danny,Cox,Danny Bradford
coxda02,Darron,Cox,James Darron
coxdi01,Dick,Cox,Elmer Joseph
coxer01,Ernie,Cox,Ernest Thompson
coxfr01,Frank,Cox,Francis Bernard
coxge01,George,Cox,George Melvin
coxgl01,Glenn,Cox,Glenn Melvin
coxje01,Jeff,Cox,Jeffrey Lindon
coxji01,Jim,Cox,James Charles
coxla01,Larry,Cox,Larry Eugene
coxle01,Les,Cox,Leslie Warren
coxre01,Red,Cox,Plateau Preston Rex
coxst01,Steve,Cox,Charles Steven
coxte01,Terry,Cox,Terry Lee
coxte02,Ted,Cox,William Ted
coylebi01,Bill,Coyle,William Claude
coyneto01,Toots,Coyne,Martin Albert
cozarch01,Charlie,Cozart,Charles Rhubin
cozarza01,Zack,Cozart,Zachary Warren
crabbca01,Callix,Crabbe,Callix Sadeaq
crabbro01,Roy,Crabb,James Roy
crablge01,George,Crable,George Elmer
crabtes01,Estel,Crabtree,Estel Crayton
crabtti01,Tim,Crabtree,Timothy Lyle
craddwa01,Walt,Craddock,Walter Anderson
cradlri01,Rickey,Cradle,Rickey Nelson
craftha01,Harry,Craft,Harry Francis
craftmo01,Molly,Craft,Maurice Montague
craghho01,Howard,Craghead,Howard Oliver
craigal01,Allen,Craig,Allen Thomas
craigge01,George,Craig,George McCarty
craigpe01,Pete,Craig,Peter Joel
craigro01,Roger,Craig,Roger Lee
craigro02,Rod,Craig,Rodney Paul
crainje01,Jesse,Crain,Jesse Alan
cramebi01,Bill,Cramer,William Wendell
cramebo01,Bobby,Cramer,Robert Thomas
cramedi01,Edward,Cramer,Edward
cramedo01,Doc,Cramer,Roger Maxwell
cramje01,Jerry,Cram,Gerald Allen
crandde01,Del,Crandall,Delmar Wesley
cranddo01,Doc,Crandall,James Otis
craneed01,Ed,Crane,Edward Nicholas
cranefr01,Fred,Crane,Frederick William Hotchkiss
cranesa01,Sam,Crane,Samuel Newhall
cranesa02,Sam,Crane,Samuel Byrem
cravaga01,Gavvy,Cravath,Clifford Carlton
cravebi01,Bill,Craver,William H.
cravyty01,Tyler,Cravy,Tyler Jay
crawfbr01,Brandon,Crawford,Brandon Michael
crawfca01,Carlos,Crawford,Carlos Lamonte
crawfca02,Carl,Crawford,Carl Demonte
crawfev01,Evan,Crawford,Evan Shane
crawffo01,Forrest,Crawford,Forrest A.
crawfge01,George,Crawford,George
crawfgl01,Glenn,Crawford,Glenn Martin
crawfja01,Jake,Crawford,Rufus
crawfji01,Jim,Crawford,James Frederick
crawfjo01,Joe,Crawford,Joseph Randal
crawfke01,Ken,Crawford,Kenneth Daniel
crawfla01,Larry,Crawford,Charles Lowrie
crawfpa01,Pat,Crawford,Clifford Rankin
crawfpa02,Paxton,Crawford,Paxton Keith
crawfsa01,Sam,Crawford,Samuel Earl
crawfst01,Steve,Crawford,Steven Ray
crawfwi01,Willie,Crawford,Willie Murphy
creamge01,George,Creamer,George W.
credejo01,Joe,Crede,Joseph
creebi01,Birdie,Cree,William Franklin
creedco01,Connie,Creeden,Cornelius Stephen
creedpa01,Pat,Creeden,Patrick Francis
creegma01,Mark,Creegan,Mark
creekdo01,Doug,Creek,Paul Douglas
creelgu01,Gus,Creely,August L.
creelja01,Jack,Creel,Jack Dalton
creelke01,Keith,Creel,Steven Keith
cregape01,Pete,Cregan,Peter James
cregebe01,Bernie,Creger,Bernard Odell
cremibo01,Bob,Cremins,Robert Anthony
crespce01,Cesar,Crespo,Cesar Antonio
crespcr01,Creepy,Crespi,Frank Angelo Joseph
crespfe01,Felipe,Crespo,Felipe Javier
cressja01,Jack,Cressend,John Baptiste
cresswa01,Walker,Cress,Walker James
crewsti01,Tim,Crews,Stanley Timothy
crideje01,Jerry,Crider,Jerry Stephen
crigelo01,Lou,Criger,Louis
crimch01,Chuck,Crim,Charles Robert
crimija01,Jack,Crimian,John Melvin
cripeda01,Dave,Cripe,David Gordon
criscda01,Dave,Criscione,David Gerald
criscto01,Tony,Criscola,Anthony Paul
crishpa01,Pat,Crisham,Patrick J.
crispco01,Coco,Crisp,Covelli Loyce
crispjo01,Joe,Crisp,Joseph Shelby
crissdo01,Dode,Criss,Dode
cristbi01,Bill,Cristall,William Arthur
cristch01,Ches,Crist,Chester Arthur
cristle01,Leo,Cristante,Dante Leo
critcmo01,Morrie,Critchley,Morris Arthur
critzhu01,Hughie,Critz,Hugh Melville
crockcl01,Claude,Crocker,Claude Arthur
crockda01,Davey,Crockett,David Solomon
crockky01,Kyle,Crockett,Kyle Richard
croftar01,Art,Croft,Arthur F.
croftha01,Harry,Croft,Henry T.
crolifr01,Fred,Crolius,Frederick Joseph
cromawa01,Warren,Cromartie,Warren Livingston
cromedt01,D. T.,Cromer,David Thomas
crometr01,Tripp,Cromer,Roy Bunyan
cromphe01,Herb,Crompton,Herbert Bryan
crompne01,Ned,Crompton,Edward
cronch01,Chris,Cron,Christopher John
croncj01,C. J.,Cron,Christopher John
cronera01,Ray,Crone,Raymond Hayes
cronibi01,Bill,Cronin,William Patrick
cronida01,Dan,Cronin,Daniel T.
cronija01,Jack,Cronin,John J.
croniji01,Jim,Cronin,James John
cronijo01,Joe,Cronin,Joseph Edward
crookja01,Jack,Crooks,Charles John
crookto01,Tom,Crooke,Thomas Aloysius
crosbbo01,Bobby,Crosby,Robert Edward
crosbbu01,Bubba,Crosby,Richard Stephen
crosbca01,Casey,Crosby,Casey W.
crosbed01,Ed,Crosby,Edward Carlton
crosbge01,George,Crosby,George Washington
crosbke01,Ken,Crosby,Kenneth Stewart
crosefr01,Frankie,Crosetti,Frank Peter Joseph
crossam01,Amos,Cross,Amos C.
crosscl01,Clarence,Cross,Clarence M.
crossfr01,Frank,Cross,Frank Atwell
crossfr02,Frank,Crossin,Frank Patrick
crossje01,Jeff,Cross,Joffre James
crossjo01,Joe,Cross,Joseph A.
crossla01,Lave,Cross,Lafayette Napoleon
crossle01,Lem,Cross,George Lewis
crossmo01,Monte,Cross,Montford Montgomery
crothdo01,Doug,Crothers,Douglass
crottjo01,Joe,Crotty,Joseph P.
crottmi01,Michael,Crotta,Michael John
croucbi01,Bill,Crouch,William Henry
croucbi02,Bill,Crouch,William Elmer
croucfr01,Frank,Croucher,Frank Donald
croucja01,Jack,Crouch,Jack Albert
croucza01,Zach,Crouch,Zachary Quinn
crousbu01,Buck,Crouse,Clyde Ellsworth
crousri01,Rich,Croushore,Richard Steven
crowaa01,Aaron,Crow,Aaron James
crowdal01,General,Crowder,Alvin Floyd
crowde01,Dean,Crow,Paul Dean
crowdo01,Don,Crow,Donald Leroy
crowebi01,Billy,Crowell,William Theodore
croweca01,Cap,Crowell,Minot Joy
crowege01,George,Crowe,George Daniel
croweji01,Jim,Crowell,James Everette
crowetr01,Trevor,Crowe,Trevor Thornton
crowlbi01,Bill,Crowley,William Michael
crowled01,Ed,Crowley,Edgar Jewel
crowljo01,John,Crowley,John A.
crowlte01,Terry,Crowley,Terrence Michael
crowswo01,Woody,Crowson,Thomas Woodrow
crozier01,Eric,Crozier,Eric Le Roi
crucefr01,Francisco,Cruceta,Francisco Alberto
crudami01,Mike,Crudale,Michael Christopher
cruiswa01,Walton,Cruise,Walton Edwin
crumca01,Cal,Crum,Clarence Newton
crumlge01,Gene,Crumling,Eugene Leon
crumpbu01,Buddy,Crump,Arthur Elliott
crumpro01,Roy,Crumpler,Roy Maxton
crutcdi01,Dick,Crutcher,Richard Luther
cruthpr01,Press,Cruthers,Charles Preston
cruzde01,Deivi,Cruz,Deivi
cruzen01,Enrique,Cruz,Enrique Michael
cruzfa01,Fausto,Cruz,Fausto
cruzhe01,Hector,Cruz,Hector Louis
cruzhe02,Henry,Cruz,Henry
cruziv01,Ivan,Cruz,Luis Ivan
cruzja01,Jacob,Cruz,Jacob
cruzjo01,Jose,Cruz,Jose
cruzjo02,Jose,Cruz,Jose Luis
cruzju01,Julio,Cruz,Julio Louis
cruzju02,Juan,Cruz,Juan Carlos
cruzlu01,Luis,Cruz,Luis Alfonso
cruzne01,Nelson,Cruz,Nelson
cruzne02,Nelson,Cruz,Nelson Ramon
cruzrh01,Rhiner,Cruz,Rhiner Allen
cruzto01,Tommy,Cruz,Cirilo
cruzto02,Todd,Cruz,Todd Ruben
cruzto03,Tony,Cruz,Arnoldi Anthony
cruzvi01,Victor,Cruz,Victor Manuel
cubbami01,Mike,Cubbage,Michael Lee
cubilda01,Darwin,Cubillan,Darwin Harrikson
cuccial01,Al,Cuccinello,Alfred Edward
cuccito01,Tony,Cuccinello,Anthony Francis
cuccuco01,Cookie,Cuccurullo,Arthur Joseph
cuddymi01,Michael,Cuddyer,Michael Brent
cudwoji01,Jim,Cudworth,James Alaric
cuellbo01,Bobby,Cuellar,Robert
cuellch01,Charlie,Cuellar,Jesus Patracis
cuellmi01,Mike,Cuellar,Miguel Angel
cuetobe01,Bert,Cueto,Dagoberto
cuetojo01,Johnny,Cueto,Johnny
cuetoma01,Manuel,Cueto,Manuel
cuevawi01,William,Cuevas,William Enrique
cuffjo01,John,Cuff,John Patrick
culbech01,Charlie,Culberson,Charles Edward
culbele01,Leon,Culberson,Delbert Leon
culledi01,Dick,Culler,Richard Broadus
culleja01,Jack,Cullen,John Patrick
cullejo01,John,Cullen,John Joseph
cullero01,Roy,Cullenbine,Roy Joseph
culleti01,Tim,Cullen,Timothy Leo
cullobu01,Bud,Culloton,Bernard Aloysius
culloni01,Nick,Cullop,Norman Andrew
culloni02,Nick,Cullop,Henry Nicholas
culmewi01,Wil,Culmer,Wilfred Hillard
culpbe01,Benny,Culp,Benjamin Baldy
culpbi01,Bill,Culp,William Edward
culpra01,Ray,Culp,Raymond Leonard
culvege01,George,Culver,George Raymond
cumbejo01,John,Cumberland,John Sheldon
cummica01,Candy,Cummings,William Arthur
cummija01,Jack,Cummings,John William
cummijo01,John,Cummings,John Russell
cummimi01,Midre,Cummings,Midre Almeric
cummist01,Steve,Cummings,Steven Brent
cumptbr01,Brandon,Cumpton,Brandon Tyler
cunnawi01,Will,Cunnane,William Joseph
cunniaa01,Aaron,Cunningham,Aaron R.
cunnibe01,Bert,Cunningham,Elmer Ellsworth
cunnibi01,Bill,Cunningham,William James
cunnibi02,Bill,Cunningham,William Aloysius
cunnibr01,Bruce,Cunningham,Bruce Lee
cunnibr02,Brandon,Cunniff,Brandon Michael
cunnige01,George,Cunningham,George Harold
cunnijo01,Joe,Cunningham,Joseph Robert
cunnimi01,Mike,Cunningham,Mody
cunnira01,Ray,Cunningham,Raymond Lee
cunnito01,Todd,Cunningham,Thomas David
cuppyni01,Nig,Cuppy,George Joseph
curledo01,Doc,Curley,Walter James
currasa01,Sammy,Curran,Simon Francis
currela01,Lafayette,Currence,Delancey Lafayette
currepe01,John,Curran,John Henry
curribi01,Bill,Currie,William Cleveland
curricl01,Clarence,Currie,Clarence Franklin
currimu01,Murphy,Currie,Archibald Murphy
curripe01,Perry,Currin,Perry Gilmore
curryge01,George,Curry,George James
curryji01,Jim,Curry,James L.
curryst01,Steve,Curry,Stephen Thomas
curryto01,Tony,Curry,George Anthony
currywe01,Wes,Curry,Wesley
curtich01,Chad,Curtis,Chad David
curticl01,Cliff,Curtis,Clifton Garfield
curtico01,Colin,Curtis,Colin Benedict
curtied99,Ed,Curtis,Edwin Russell
curtier01,Jim,Curtiss,Ervin Duane
curtifr01,Fred,Curtis,Frederick Marion
curtige01,Gene,Curtis,Eugene Holmes
curtiha01,Harry,Curtis,Harry Albert
curtija01,Jack,Curtis,Jack Patrick
curtije01,Jermaine,Curtis,Jermaine Antwann
curtijo01,John,Curtis,John Duffield
curtive01,Vern,Curtis,Vernon Eugene
curtiza01,Zac,Curtis,Zachary Aaron
curtrgu01,Guy,Curtright,Guy Paxton
cushmch99,Charlie,Cushman,Charles H.
cushmed01,Ed,Cushman,Edgar Leander
cushmha01,Harvey,Cushman,Harvey Barnes
cusicja01,Jack,Cusick,John Peter
cusicto01,Andy,Cusick,Andrew J.
custja01,Jack,Cust,John Joseph
cuthbch01,Cheslor,Cuthbert,Cheslor Jesly
cuthbne01,Ned,Cuthbert,Edgar Edward
cutshge01,George,Cutshaw,George William
cuyleki01,Kiki,Cuyler,Hazen Shirley
cuylemi01,Milt,Cuyler,Milton
cvengmi01,Mike,Cvengros,Michael John
cyperal01,Al,Cypert,Alfred Boyd
cyrer01,Eric,Cyr,Eric
czajkji01,Jim,Czajkowski,James Mark
daalom01,Omar,Daal,Omar Jesus
dacqujo01,John,D'Acquisto,John Francis
dadepa01,Paul,Dade,Lonnie Paul
dagenjo01,John,Dagenhard,John Douglas
daglipe01,Pete,Daglia,Peter George
dagrean01,Angelo,Dagres,Angelo George
dahlda01,David,Dahl,David Martin
dahlebi01,Bill,Dahlen,William Frederick
dahlgba01,Babe,Dahlgren,Ellsworth Tenney
dahlja01,Jay,Dahl,Jay Steven
dahlkje01,Jerry,Dahlke,Jerome Alexander
daiglca01,Casey,Daigle,Sean Casey
dailebi01,Bill,Dailey,William Garland
dailejo01,John,Dailey,John J.
dailesa01,Sam,Dailey,Samuel Lawrence
dailevi01,Vince,Dailey,Vincent Perry
dailyco01,Con,Daily,Cornelius F.
dailyed01,Ed,Daily,Edward M.
dailyhu01,Hugh,Daily,Hugh Ignatius
daisege01,George,Daisy,George R.
dalcabr01,Bruce,Dal Canton,John Bruce
daleca01,Carl,Dale,James Carl
dalege01,Gene,Dale,Emmett Eugene
dalenpe01,Pete,Dalena,Peter Martin
dalesma01,Mark,Dalesandro,Mark Anthony
daleybi01,Bill,Daley,William
daleybu01,Bud,Daley,Leavitt Leo
daleyjo01,John,Daley,John Francis
daleyju01,Jud,Daley,Judson Lawrence
daleyma01,Matt,Daley,Matthew Thomas
daleype01,Pete,Daley,Peter Harvey
daleyto01,Tom,Daley,Thomas Francis
dalledo01,Dom,Dallessandro,Nicholas Dominic
dallibr01,Brian,Dallimore,Brian Scott
dalryab01,Abner,Dalrymple,Abner Frank
dalrybi01,Bill,Dalrymple,William Dunn
dalrycl01,Clay,Dalrymple,Clayton Errol
daltoja01,Jack,Dalton,Tolbert Percy
daltomi01,Mike,Dalton,Michael Edward
dalybe01,Bert,Daly,Albert Joseph
dalyge01,George,Daly,George Josephs
dalyjo01,Joe,Daly,Joseph John
dalysu01,Sun,Daly,James J.
dalyto01,Tom,Daly,Thomas Peter
dalyto02,Tom,Daly,Thomas Daniel
damasja01,Jack,Damaska,Jack Lloyd
dambi01,Bill,Dam,Elbridge Rust
damicje01,Jeff,D'Amico,Jeffrey Charles
damicje02,Jeff,D'Amico,Jeffrey Michael
dammabi01,Bill,Dammann,William Henry
damonjo01,Johnny,Damon,Johnny David
damraha01,Harry,Damrau,Harry Robert
dandrra99,Ray,Dandridge,Raymond Emmett
danekpa01,Pat,Daneker,Patrick Rees
daneyar01,Art,Daney,Arthur Lee
danfoda01,Dave,Danforth,David Charles
daniebe01,Bert,Daniels,Bernard Elmer
daniebe02,Bennie,Daniels,Bennie
daniech01,Charlie,Daniels,Charles L.
daniech02,Chuck,Daniel,Charles Edward
danieja01,Jake,Daniel,Handley Jacob
danieja02,Jack,Daniels,Harold Jack
danieka01,Kal,Daniels,Kalvoski
daniela01,Law,Daniels,Lawrence Long
daniepe01,Pete,Daniels,Peter J.
danieto01,Tony,Daniels,Frederick Clinton
danisty01,Tyler,Danish,Tyler Michael
danksjo01,John,Danks,John William
danksjo02,Jordan,Danks,Jordan Cooper
dannebu01,Buck,Danner,Henry Frederick
danniha01,Harry,Danning,Harry
danniik01,Ike,Danning,Isaac
dantofa01,Fats,Dantonio,John James
dantoja01,Jamie,D'Antona,James Joseph
danziba01,Babe,Danzig,Harold Paul
dappecl01,Cliff,Dapper,Clifford Roland
darbyge01,George,Darby,George William
darcypa01,Pat,Darcy,Patrick Leonard
darenvi01,Vic,Darensbourg,Victor Anthony
darincl01,Cliff,Daringer,Clifford Clarence
darinro01,Rolla,Daringer,Rolla Harrison
darkal01,Al,Dark,Alvin Ralph
darlide01,Dell,Darling,Conrad
darliro01,Ron,Darling,Ronald Maurice
darnach01,Chase,d'Arnaud,Chase Jonathan
darnatr01,Travis,d'Arnaud,Travis E.
darnebo01,Bob,Darnell,Robert Jack
darneja01,James,Darnell,James Thomas
darnelo01,Logan,Darnell,Logan Reece
darraja01,Jack,Darragh,James S.
darrmi01,Mike,Darr,Michael Edward
darrmi02,Mike,Darr,Michael Curtis
darroge01,George,Darrow,George Oliver
darviyu01,Yu,Darvish,Sefat Farid Yu
darwibo01,Bobby,Darwin,Arthur Bobby Lee
darwida01,Danny,Darwin,Daniel Wayne
darwije01,Jeff,Darwin,Jeffrey Scott
dascedo01,Doug,Dascenzo,Douglas Craig
dashiwa01,Wally,Dashiell,John Wallace
dashnle01,Lee,Dashner,Lee Claire
dassofr01,Frank,Dasso,Francis Joseph Nicholas
datzje01,Jeff,Datz,Jeffrey William
daubabr01,Brian,Daubach,Brian Michael
daubda01,Dan,Daub,Daniel William
daubeha01,Harry,Daubert,Harry J.
daubeja01,Jake,Daubert,Jacob Ellsworth
dauerri01,Rich,Dauer,Richard Fremont
daughbo01,Bob,Daughters,Robert Francis
daughdo01,Doc,Daugherty,Harold Ray
daughja01,Jack,Daugherty,John Michael
daultda01,Darren,Daulton,Darren Arthur
daussho01,Hooks,Dauss,George August
davalvi01,Vic,Davalillo,Victor Jose
davalyo01,Yo-Yo,Davalillo,Pompeyo Antonio
davanje01,Jerry,DaVanon,Frank Gerald
davanje02,Jeff,DaVanon,Jeffrey Graham
davencl01,Claude,Davenport,Claude Edwin
davenda01,Dave,Davenport,David W.
davenji01,Jim,Davenport,James Houston
davenjo01,Joe,Davenport,Joseph Jonathan
davenlu01,Lum,Davenport,Joubert Lum
daveymi01,Mike,Davey,Michael Gerard
daveyto01,Tom,Davey,Thomas Joseph
daviara01,Ray,Daviault,Raymond Joseph Robert
davidan01,Andre,David,Andre Anter
davidbi01,Bill,Davidson,William Simpson
davidbo01,Bob,Davidson,Robert Banks
davidcl01,Claude,Davidson,Claude Boucher
davidcl02,Cleatus,Davidson,Cleatus Lavon
davidda01,Dave,Davidson,David Lawrence
davidda02,Daniel,Davidson,Daniel Gerome
davidho01,Homer,Davidson,Homer Hurd
davidma01,Mark,Davidson,John Mark
davidma02,Matt,Davidson,Matthew Glen
davidmo99,Mordecai,Davidson,Mordecai Hamilton
davidte01,Ted,Davidson,Thomas Eugene
daviech01,Chick,Davies,Lloyd Garrison
daviege01,George,Davies,George Washington
davieje01,Jerry,Davie,Gerald Lee
davieky01,Kyle,Davies,Hiram Kyle
davieza01,Zach,Davies,Zachary Ryan
davisal01,Alvin,Davis,Alvin Glenn
davisbe01,Ben,Davis,Mark Christopher
davisbi01,Bill,Davis,Arthur Willard
davisbl01,Blake,Davis,Blake Jonathan
davisbo01,Bob,Davis,Robert Edward
davisbo02,Bob,Davis,Robert John Eugene
davisbr01,Brandy,Davis,Robert Brandon
davisbr02,Brock,Davis,Bryshear Bennett
davisbr03,Brad,Davis,Bradley Edward
davisbu01,Bud,Davis,John Wilbur
davisbu02,Butch,Davis,Wallace McArthur
davisch01,Chili,Davis,Charles Theodore
davisch02,Chris,Davis,Christopher Lyn
daviscr01,Crash,Davis,Lawrence Columbus
daviscu01,Curt,Davis,Curtis Benton
davisda01,Daisy,Davis,John Henry Albert
davisdi01,Dixie,Davis,Frank Talmadge
davisdi02,Dick,Davis,Richard Earl
davisdo01,Doug,Davis,Douglas Raymond
davisdo02,Doug,Davis,Douglas
daviser01,Eric,Davis,Eric Keith
daviser02,Erik,Davis,Erik Randall
davisge01,George,Davis,George Stacey
davisge02,Iron,Davis,George Allen
davisge03,Gerry,Davis,Gerald Edward
davisgl01,Glenn,Davis,Glenn Earle
davisha01,Harry,Davis,Harry H.
davisha02,Harry,Davis,Harry Albert
davisik01,Ike,Davis,Isaac Marion
davisik02,Ike,Davis,Isaac Benjamin
davisir01,Ira,Davis,James Ira
davisja01,Jacke,Davis,Jacke Sylvesta
davisja02,Jason,Davis,Jason Thomas
davisji01,Jim,Davis,James Bennett
davisjj01,J. J.,Davis,Jerry C.
davisjo01,John,Davis,John Humphrey
davisjo02,Jody,Davis,Jody Richard
davisjo03,Joel,Davis,Joel Clark
davisjo04,John,Davis,John Kirk
davisju01,Jumbo,Davis,James J.
daviska01,Kane,Davis,Kane Thomas
daviskh01,Khris,Davis,Khristopher Adrian
daviski01,Kiddo,Davis,George Willis
davisla01,Lance,Davis,Johnny Lance
davisle01,Lefty,Davis,Alfonzo DeFord
davisma01,Mark,Davis,Mark William
davisma02,Mark,Davis,Mark Anthony
davismi01,Mike,Davison,Michael Lynn
davismi02,Mike,Davis,Michael Dwayne
davisod01,Odie,Davis,Odie Ernest
davisot01,Otis,Davis,Otis Allen
davispe01,Peaches,Davis,Roy Thomas
davisra01,Rajai,Davis,Rajai Lavae
davisro01,Ron,Davis,Ronald Everette
davisro02,Ron,Davis,Ronald Gene
davisru01,Russ,Davis,Russell Stuart
davissc01,Scott,Davison,Scotty Ray
davissp01,Spud,Davis,Virgil Lawrence
davisst01,Steve,Davis,Steven Michael
